MTry	OverlapUnsupRfPlink	Breiman	PhenoPercent
450	0.24444444444444444	0.28888888888888886	0.5
450	0.24444444444444444	0.3333333333333333	0.5
450	0.26666666666666666	0.26666666666666666	0.5
450	0.2222222222222222	0.35555555555555557	0.5
450	0.2222222222222222	0.3333333333333333	0.5
450	0.2222222222222222	0.35555555555555557	0.5
450	0.28888888888888886	0.35555555555555557	0.5
450	0.24444444444444444	0.3111111111111111	0.5
450	0.2	0.28888888888888886	0.5
450	0.24444444444444444	0.26666666666666666	0.5
450	0.2222222222222222	0.3333333333333333	0.5
450	0.2222222222222222	0.28888888888888886	0.5
450	0.2222222222222222	0.26666666666666666	0.5
450	0.2222222222222222	0.24444444444444444	0.5
450	0.2222222222222222	0.28888888888888886	0.5
450	0.2222222222222222	0.2	0.5
450	0.24444444444444444	0.3111111111111111	0.5
450	0.24444444444444444	0.24444444444444444	0.5
450	0.24444444444444444	0.2	0.5
450	0.26666666666666666	0.3111111111111111	0.5
450	0.2222222222222222	0.3333333333333333	0.5
450	0.24444444444444444	0.3111111111111111	0.5
450	0.26666666666666666	0.35555555555555557	0.5
450	0.2	0.26666666666666666	0.5
450	0.24444444444444444	0.4	0.5
450	0.2	0.3333333333333333	0.5
450	0.2222222222222222	0.26666666666666666	0.5
450	0.2222222222222222	0.3333333333333333	0.5
450	0.2222222222222222	0.26666666666666666	0.5
450	0.28888888888888886	0.3111111111111111	0.5
450	0.24444444444444444	0.3111111111111111	0.5
450	0.13333333333333333	0.022222222222222223	0.55
450	0.13333333333333333	0.044444444444444446	0.55
450	0.13333333333333333	0.0	0.55
450	0.15555555555555556	0.0	0.55
450	0.15555555555555556	0.022222222222222223	0.55
450	0.15555555555555556	0.06666666666666667	0.55
450	0.13333333333333333	0.0	0.55
450	0.15555555555555556	0.022222222222222223	0.55
450	0.17777777777777778	0.0	0.55
450	0.15555555555555556	0.0	0.55
450	0.17777777777777778	0.044444444444444446	0.55
450	0.13333333333333333	0.0	0.55
450	0.13333333333333333	0.044444444444444446	0.55
450	0.13333333333333333	0.044444444444444446	0.55
450	0.13333333333333333	0.044444444444444446	0.55
450	0.15555555555555556	0.044444444444444446	0.55
450	0.13333333333333333	0.0	0.55
450	0.13333333333333333	0.0	0.55
450	0.15555555555555556	0.044444444444444446	0.55
450	0.15555555555555556	0.022222222222222223	0.55
450	0.13333333333333333	0.0	0.55
450	0.13333333333333333	0.022222222222222223	0.55
450	0.15555555555555556	0.022222222222222223	0.55
450	0.15555555555555556	0.022222222222222223	0.55
450	0.13333333333333333	0.022222222222222223	0.55
450	0.13333333333333333	0.0	0.55
450	0.13333333333333333	0.022222222222222223	0.55
450	0.15555555555555556	0.022222222222222223	0.55
450	0.15555555555555556	0.044444444444444446	0.55
450	0.13333333333333333	0.044444444444444446	0.55
450	0.17777777777777778	0.044444444444444446	0.55
450	0.13333333333333333	0.044444444444444446	0.55
450	0.13333333333333333	0.022222222222222223	0.55
450	0.13333333333333333	0.0	0.55
450	0.13333333333333333	0.044444444444444446	0.55
450	0.13333333333333333	0.022222222222222223	0.55
450	0.15555555555555556	0.022222222222222223	0.55
450	0.13333333333333333	0.022222222222222223	0.55
450	0.1111111111111111	0.044444444444444446	0.55
450	0.13333333333333333	0.022222222222222223	0.55
450	0.13333333333333333	0.0	0.55
450	0.15555555555555556	0.022222222222222223	0.55
450	0.13333333333333333	0.0	0.55
450	0.13333333333333333	0.0	0.55
450	0.13333333333333333	0.022222222222222223	0.55
450	0.15555555555555556	0.022222222222222223	0.55
450	0.15555555555555556	0.022222222222222223	0.55
450	0.13333333333333333	0.022222222222222223	0.55
450	0.13333333333333333	0.0	0.55
450	0.17777777777777778	0.022222222222222223	0.55
450	0.15555555555555556	0.044444444444444446	0.55
450	0.13333333333333333	0.022222222222222223	0.55
450	0.13333333333333333	0.022222222222222223	0.55
450	0.13333333333333333	0.022222222222222223	0.55
450	0.15555555555555556	0.0	0.55
450	0.13333333333333333	0.0	0.55
450	0.13333333333333333	0.044444444444444446	0.55
450	0.15555555555555556	0.022222222222222223	0.55
450	0.13333333333333333	0.022222222222222223	0.55
450	0.13333333333333333	0.0	0.55
450	0.13333333333333333	0.06666666666666667	0.55
450	0.13333333333333333	0.044444444444444446	0.55
450	0.17777777777777778	0.022222222222222223	0.55
450	0.17777777777777778	0.044444444444444446	0.55
450	0.13333333333333333	0.022222222222222223	0.55
450	0.15555555555555556	0.044444444444444446	0.55
450	0.15555555555555556	0.022222222222222223	0.55
450	0.15555555555555556	0.022222222222222223	0.55
450	0.13333333333333333	0.1111111111111111	0.55
450	0.13333333333333333	0.0	0.55
450	0.13333333333333333	0.044444444444444446	0.55
450	0.13333333333333333	0.044444444444444446	0.55
450	0.15555555555555556	0.022222222222222223	0.55
450	0.2	0.022222222222222223	0.55
450	0.13333333333333333	0.06666666666666667	0.55
450	0.15555555555555556	0.044444444444444446	0.55
450	0.1111111111111111	0.0	0.55
450	0.13333333333333333	0.022222222222222223	0.55
450	0.13333333333333333	0.022222222222222223	0.55
450	0.2	0.044444444444444446	0.55
450	0.15555555555555556	0.0	0.55
450	0.1111111111111111	0.022222222222222223	0.55
450	0.13333333333333333	0.022222222222222223	0.55
450	0.13333333333333333	0.044444444444444446	0.55
450	0.15555555555555556	0.0	0.55
450	0.17777777777777778	0.06666666666666667	0.55
450	0.13333333333333333	0.022222222222222223	0.55
450	0.13333333333333333	0.0	0.55
450	0.13333333333333333	0.06666666666666667	0.55
450	0.1111111111111111	0.022222222222222223	0.55
450	0.15555555555555556	0.022222222222222223	0.55
450	0.15555555555555556	0.0	0.55
450	0.13333333333333333	0.022222222222222223	0.55
450	0.13333333333333333	0.022222222222222223	0.55
450	0.13333333333333333	0.044444444444444446	0.55
450	0.13333333333333333	0.0	0.55
450	0.15555555555555556	0.06666666666666667	0.55
450	0.15555555555555556	0.0	0.55
450	0.15555555555555556	0.022222222222222223	0.55
450	0.15555555555555556	0.022222222222222223	0.55
450	0.28888888888888886	0.06666666666666667	0.6
450	0.28888888888888886	0.08888888888888889	0.6
450	0.3111111111111111	0.08888888888888889	0.6
450	0.28888888888888886	0.044444444444444446	0.6
450	0.3111111111111111	0.1111111111111111	0.6
450	0.3111111111111111	0.1111111111111111	0.6
450	0.28888888888888886	0.06666666666666667	0.6
450	0.3111111111111111	0.044444444444444446	0.6
450	0.35555555555555557	0.15555555555555556	0.6
450	0.3333333333333333	0.08888888888888889	0.6
450	0.3111111111111111	0.08888888888888889	0.6
450	0.3333333333333333	0.08888888888888889	0.6
450	0.28888888888888886	0.06666666666666667	0.6
450	0.26666666666666666	0.08888888888888889	0.6
450	0.3111111111111111	0.06666666666666667	0.6
450	0.3111111111111111	0.1111111111111111	0.6
450	0.3111111111111111	0.1111111111111111	0.6
450	0.28888888888888886	0.08888888888888889	0.6
450	0.26666666666666666	0.13333333333333333	0.6
450	0.3111111111111111	0.15555555555555556	0.6
450	0.3111111111111111	0.13333333333333333	0.6
450	0.3111111111111111	0.1111111111111111	0.6
450	0.3111111111111111	0.1111111111111111	0.6
450	0.26666666666666666	0.06666666666666667	0.6
450	0.3111111111111111	0.13333333333333333	0.6
450	0.26666666666666666	0.06666666666666667	0.6
450	0.3333333333333333	0.08888888888888889	0.6
450	0.3333333333333333	0.13333333333333333	0.6
450	0.28888888888888886	0.13333333333333333	0.6
450	0.3111111111111111	0.08888888888888889	0.6
450	0.3111111111111111	0.08888888888888889	0.6
450	0.3111111111111111	0.08888888888888889	0.6
450	0.28888888888888886	0.044444444444444446	0.6
450	0.3111111111111111	0.1111111111111111	0.6
450	0.3111111111111111	0.1111111111111111	0.6
450	0.26666666666666666	0.13333333333333333	0.6
450	0.3333333333333333	0.17777777777777778	0.6
450	0.3333333333333333	0.13333333333333333	0.6
450	0.26666666666666666	0.13333333333333333	0.6
450	0.28888888888888886	0.15555555555555556	0.6
450	0.26666666666666666	0.06666666666666667	0.6
450	0.26666666666666666	0.17777777777777778	0.6
450	0.28888888888888886	0.15555555555555556	0.6
450	0.28888888888888886	0.1111111111111111	0.6
450	0.28888888888888886	0.1111111111111111	0.6
450	0.26666666666666666	0.08888888888888889	0.6
450	0.3111111111111111	0.1111111111111111	0.6
450	0.28888888888888886	0.06666666666666667	0.6
450	0.3111111111111111	0.1111111111111111	0.6
450	0.3111111111111111	0.044444444444444446	0.6
450	0.28888888888888886	0.1111111111111111	0.6
450	0.28888888888888886	0.08888888888888889	0.6
450	0.28888888888888886	0.08888888888888889	0.6
450	0.28888888888888886	0.08888888888888889	0.6
450	0.28888888888888886	0.13333333333333333	0.6
450	0.3333333333333333	0.1111111111111111	0.6
450	0.28888888888888886	0.1111111111111111	0.6
450	0.3111111111111111	0.13333333333333333	0.6
450	0.3111111111111111	0.1111111111111111	0.6
450	0.3111111111111111	0.1111111111111111	0.6
450	0.3111111111111111	0.022222222222222223	0.6
450	0.26666666666666666	0.2	0.6
450	0.28888888888888886	0.08888888888888889	0.6
450	0.3111111111111111	0.06666666666666667	0.6
450	0.26666666666666666	0.13333333333333333	0.6
450	0.28888888888888886	0.13333333333333333	0.6
450	0.26666666666666666	0.1111111111111111	0.6
450	0.3111111111111111	0.1111111111111111	0.6
450	0.3111111111111111	0.08888888888888889	0.6
450	0.3111111111111111	0.13333333333333333	0.6
450	0.3111111111111111	0.044444444444444446	0.6
450	0.3111111111111111	0.2	0.6
450	0.28888888888888886	0.13333333333333333	0.6
450	0.28888888888888886	0.13333333333333333	0.6
450	0.3111111111111111	0.08888888888888889	0.6
450	0.28888888888888886	0.08888888888888889	0.6
450	0.3111111111111111	0.13333333333333333	0.6
450	0.3111111111111111	0.06666666666666667	0.6
450	0.3111111111111111	0.17777777777777778	0.6
450	0.28888888888888886	0.13333333333333333	0.6
450	0.3111111111111111	0.06666666666666667	0.6
450	0.28888888888888886	0.13333333333333333	0.6
450	0.24444444444444444	0.06666666666666667	0.6
450	0.3111111111111111	0.15555555555555556	0.6
450	0.3333333333333333	0.06666666666666667	0.6
450	0.28888888888888886	0.17777777777777778	0.6
450	0.28888888888888886	0.13333333333333333	0.6
450	0.3111111111111111	0.06666666666666667	0.6
450	0.28888888888888886	0.06666666666666667	0.6
450	0.3111111111111111	0.1111111111111111	0.6
450	0.3111111111111111	0.06666666666666667	0.6
450	0.3111111111111111	0.13333333333333333	0.6
450	0.3111111111111111	0.13333333333333333	0.6
450	0.28888888888888886	0.08888888888888889	0.6
450	0.24444444444444444	0.08888888888888889	0.6
450	0.3111111111111111	0.06666666666666667	0.6
450	0.28888888888888886	0.06666666666666667	0.6
450	0.28888888888888886	0.13333333333333333	0.6
450	0.28888888888888886	0.15555555555555556	0.6
450	0.3111111111111111	0.08888888888888889	0.6
450	0.3111111111111111	0.06666666666666667	0.65
450	0.28888888888888886	0.06666666666666667	0.65
450	0.26666666666666666	0.1111111111111111	0.65
450	0.3111111111111111	0.022222222222222223	0.65
450	0.26666666666666666	0.06666666666666667	0.65
450	0.28888888888888886	0.08888888888888889	0.65
450	0.26666666666666666	0.08888888888888889	0.65
450	0.3111111111111111	0.17777777777777778	0.65
450	0.28888888888888886	0.022222222222222223	0.65
450	0.28888888888888886	0.044444444444444446	0.65
450	0.3111111111111111	0.044444444444444446	0.65
450	0.28888888888888886	0.08888888888888889	0.65
450	0.3111111111111111	0.022222222222222223	0.65
450	0.28888888888888886	0.06666666666666667	0.65
450	0.28888888888888886	0.06666666666666667	0.65
450	0.28888888888888886	0.022222222222222223	0.65
450	0.24444444444444444	0.06666666666666667	0.65
450	0.28888888888888886	0.044444444444444446	0.65
450	0.3111111111111111	0.08888888888888889	0.65
450	0.28888888888888886	0.15555555555555556	0.65
450	0.28888888888888886	0.044444444444444446	0.65
450	0.24444444444444444	0.2	0.65
450	0.3111111111111111	0.022222222222222223	0.65
450	0.3111111111111111	0.1111111111111111	0.65
450	0.24444444444444444	0.08888888888888889	0.65
450	0.26666666666666666	0.044444444444444446	0.65
450	0.3111111111111111	0.08888888888888889	0.65
450	0.28888888888888886	0.08888888888888889	0.65
450	0.3111111111111111	0.044444444444444446	0.65
450	0.28888888888888886	0.06666666666666667	0.65
450	0.26666666666666666	0.08888888888888889	0.65
450	0.28888888888888886	0.06666666666666667	0.65
450	0.28888888888888886	0.08888888888888889	0.65
450	0.3333333333333333	0.08888888888888889	0.65
450	0.3111111111111111	0.06666666666666667	0.65
450	0.26666666666666666	0.08888888888888889	0.65
450	0.28888888888888886	0.1111111111111111	0.65
450	0.28888888888888886	0.044444444444444446	0.65
450	0.28888888888888886	0.08888888888888889	0.65
450	0.28888888888888886	0.06666666666666667	0.65
450	0.28888888888888886	0.044444444444444446	0.65
450	0.28888888888888886	0.06666666666666667	0.65
450	0.26666666666666666	0.044444444444444446	0.65
450	0.26666666666666666	0.044444444444444446	0.65
450	0.24444444444444444	0.06666666666666667	0.65
450	0.26666666666666666	0.08888888888888889	0.65
450	0.3333333333333333	0.06666666666666667	0.65
450	0.26666666666666666	0.022222222222222223	0.65
450	0.2222222222222222	0.06666666666666667	0.65
450	0.28888888888888886	0.1111111111111111	0.65
450	0.3111111111111111	0.1111111111111111	0.65
450	0.3111111111111111	0.1111111111111111	0.65
450	0.3333333333333333	0.1111111111111111	0.65
450	0.26666666666666666	0.17777777777777778	0.65
450	0.3111111111111111	0.1111111111111111	0.65
450	0.28888888888888886	0.044444444444444446	0.65
450	0.28888888888888886	0.044444444444444446	0.65
450	0.26666666666666666	0.08888888888888889	0.65
450	0.28888888888888886	0.06666666666666667	0.65
450	0.28888888888888886	0.1111111111111111	0.65
450	0.3111111111111111	0.13333333333333333	0.65
450	0.3111111111111111	0.08888888888888889	0.65
450	0.24444444444444444	0.044444444444444446	0.65
450	0.3111111111111111	0.08888888888888889	0.65
450	0.3111111111111111	0.1111111111111111	0.65
450	0.26666666666666666	0.08888888888888889	0.65
450	0.28888888888888886	0.13333333333333333	0.65
450	0.3111111111111111	0.13333333333333333	0.65
450	0.28888888888888886	0.044444444444444446	0.65
450	0.28888888888888886	0.044444444444444446	0.65
450	0.3333333333333333	0.08888888888888889	0.65
450	0.26666666666666666	0.044444444444444446	0.65
450	0.28888888888888886	0.044444444444444446	0.65
450	0.28888888888888886	0.044444444444444446	0.65
450	0.28888888888888886	0.022222222222222223	0.65
450	0.28888888888888886	0.044444444444444446	0.65
450	0.3111111111111111	0.022222222222222223	0.65
450	0.26666666666666666	0.06666666666666667	0.65
450	0.28888888888888886	0.06666666666666667	0.65
450	0.28888888888888886	0.044444444444444446	0.65
450	0.28888888888888886	0.13333333333333333	0.65
450	0.28888888888888886	0.06666666666666667	0.65
450	0.3111111111111111	0.13333333333333333	0.65
450	0.3111111111111111	0.08888888888888889	0.65
450	0.3111111111111111	0.044444444444444446	0.65
450	0.26666666666666666	0.1111111111111111	0.65
450	0.28888888888888886	0.08888888888888889	0.65
450	0.26666666666666666	0.08888888888888889	0.65
450	0.3111111111111111	0.044444444444444446	0.65
450	0.28888888888888886	0.06666666666666667	0.65
450	0.3111111111111111	0.06666666666666667	0.65
450	0.28888888888888886	0.13333333333333333	0.65
450	0.28888888888888886	0.08888888888888889	0.65
450	0.26666666666666666	0.08888888888888889	0.65
450	0.26666666666666666	0.06666666666666667	0.65
450	0.3111111111111111	0.15555555555555556	0.65
450	0.26666666666666666	0.044444444444444446	0.65
450	0.3111111111111111	0.08888888888888889	0.65
450	0.28888888888888886	0.08888888888888889	0.65
450	0.28888888888888886	0.08888888888888889	0.65
450	0.26666666666666666	0.1111111111111111	0.7
450	0.3111111111111111	0.13333333333333333	0.7
450	0.3111111111111111	0.2	0.7
450	0.3333333333333333	0.15555555555555556	0.7
450	0.3111111111111111	0.17777777777777778	0.7
450	0.3111111111111111	0.15555555555555556	0.7
450	0.3111111111111111	0.15555555555555556	0.7
450	0.28888888888888886	0.13333333333333333	0.7
450	0.3111111111111111	0.13333333333333333	0.7
450	0.3111111111111111	0.17777777777777778	0.7
450	0.26666666666666666	0.1111111111111111	0.7
450	0.28888888888888886	0.13333333333333333	0.7
450	0.3111111111111111	0.2	0.7
450	0.28888888888888886	0.13333333333333333	0.7
450	0.3333333333333333	0.13333333333333333	0.7
450	0.3111111111111111	0.15555555555555556	0.7
450	0.3111111111111111	0.1111111111111111	0.7
450	0.3111111111111111	0.08888888888888889	0.7
450	0.3111111111111111	0.13333333333333333	0.7
450	0.3111111111111111	0.2	0.7
450	0.28888888888888886	0.15555555555555556	0.7
450	0.3333333333333333	0.08888888888888889	0.7
450	0.3111111111111111	0.17777777777777778	0.7
450	0.3333333333333333	0.15555555555555556	0.7
450	0.3111111111111111	0.13333333333333333	0.7
450	0.28888888888888886	0.1111111111111111	0.7
450	0.3111111111111111	0.17777777777777778	0.7
450	0.3111111111111111	0.17777777777777778	0.7
450	0.28888888888888886	0.13333333333333333	0.7
450	0.3111111111111111	0.13333333333333333	0.7
450	0.3333333333333333	0.2	0.7
450	0.28888888888888886	0.13333333333333333	0.7
450	0.3111111111111111	0.15555555555555556	0.7
450	0.3111111111111111	0.15555555555555556	0.7
450	0.28888888888888886	0.17777777777777778	0.7
450	0.3111111111111111	0.15555555555555556	0.7
450	0.26666666666666666	0.13333333333333333	0.7
450	0.26666666666666666	0.15555555555555556	0.7
450	0.28888888888888886	0.2	0.7
450	0.3333333333333333	0.13333333333333333	0.7
450	0.3111111111111111	0.15555555555555556	0.7
450	0.26666666666666666	0.17777777777777778	0.7
450	0.3111111111111111	0.13333333333333333	0.7
450	0.3111111111111111	0.15555555555555556	0.7
450	0.3333333333333333	0.15555555555555556	0.7
450	0.3111111111111111	0.15555555555555556	0.7
450	0.3111111111111111	0.1111111111111111	0.7
450	0.3111111111111111	0.17777777777777778	0.7
450	0.3111111111111111	0.2	0.7
450	0.3111111111111111	0.1111111111111111	0.7
450	0.3111111111111111	0.2	0.7
450	0.3111111111111111	0.1111111111111111	0.7
450	0.3111111111111111	0.13333333333333333	0.7
450	0.3333333333333333	0.15555555555555556	0.7
450	0.3111111111111111	0.13333333333333333	0.7
450	0.28888888888888886	0.13333333333333333	0.7
450	0.3111111111111111	0.13333333333333333	0.7
450	0.28888888888888886	0.13333333333333333	0.7
450	0.3111111111111111	0.13333333333333333	0.7
450	0.28888888888888886	0.15555555555555556	0.7
450	0.3111111111111111	0.13333333333333333	0.7
450	0.3111111111111111	0.13333333333333333	0.7
450	0.3111111111111111	0.15555555555555556	0.7
450	0.3111111111111111	0.13333333333333333	0.7
450	0.3111111111111111	0.15555555555555556	0.7
450	0.3111111111111111	0.15555555555555556	0.7
450	0.3111111111111111	0.17777777777777778	0.7
450	0.28888888888888886	0.15555555555555556	0.7
450	0.3111111111111111	0.13333333333333333	0.7
450	0.3111111111111111	0.2	0.7
450	0.3111111111111111	0.08888888888888889	0.7
450	0.3111111111111111	0.15555555555555556	0.7
450	0.3111111111111111	0.13333333333333333	0.7
450	0.3111111111111111	0.24444444444444444	0.7
450	0.3111111111111111	0.13333333333333333	0.7
450	0.3333333333333333	0.1111111111111111	0.7
450	0.3111111111111111	0.17777777777777778	0.7
450	0.28888888888888886	0.13333333333333333	0.7
450	0.28888888888888886	0.13333333333333333	0.7
450	0.3111111111111111	0.1111111111111111	0.7
450	0.28888888888888886	0.2	0.7
450	0.28888888888888886	0.2	0.7
450	0.28888888888888886	0.13333333333333333	0.7
450	0.3111111111111111	0.15555555555555556	0.7
450	0.3111111111111111	0.15555555555555556	0.7
450	0.3111111111111111	0.13333333333333333	0.7
450	0.26666666666666666	0.17777777777777778	0.7
450	0.3333333333333333	0.1111111111111111	0.7
450	0.3111111111111111	0.15555555555555556	0.7
450	0.3333333333333333	0.13333333333333333	0.7
450	0.3333333333333333	0.15555555555555556	0.7
450	0.3111111111111111	0.2	0.7
450	0.3111111111111111	0.1111111111111111	0.7
450	0.28888888888888886	0.13333333333333333	0.7
450	0.3111111111111111	0.15555555555555556	0.7
450	0.3111111111111111	0.17777777777777778	0.7
450	0.28888888888888886	0.13333333333333333	0.7
450	0.3111111111111111	0.2	0.7
450	0.28888888888888886	0.1111111111111111	0.7
450	0.28888888888888886	0.2	0.7
450	0.2	0.1111111111111111	0.75
450	0.2222222222222222	0.044444444444444446	0.75
450	0.26666666666666666	0.08888888888888889	0.75
450	0.2222222222222222	0.1111111111111111	0.75
450	0.2	0.08888888888888889	0.75
450	0.24444444444444444	0.06666666666666667	0.75
450	0.2222222222222222	0.1111111111111111	0.75
450	0.2222222222222222	0.1111111111111111	0.75
450	0.2222222222222222	0.06666666666666667	0.75
450	0.2222222222222222	0.06666666666666667	0.75
450	0.2222222222222222	0.08888888888888889	0.75
450	0.24444444444444444	0.1111111111111111	0.75
450	0.2	0.08888888888888889	0.75
450	0.2222222222222222	0.06666666666666667	0.75
450	0.24444444444444444	0.1111111111111111	0.75
450	0.24444444444444444	0.1111111111111111	0.75
450	0.17777777777777778	0.15555555555555556	0.75
450	0.2222222222222222	0.08888888888888889	0.75
450	0.2222222222222222	0.1111111111111111	0.75
450	0.2	0.06666666666666667	0.75
450	0.2222222222222222	0.1111111111111111	0.75
450	0.2222222222222222	0.13333333333333333	0.75
450	0.2	0.08888888888888889	0.75
450	0.2222222222222222	0.1111111111111111	0.75
450	0.2222222222222222	0.06666666666666667	0.75
450	0.2222222222222222	0.1111111111111111	0.75
450	0.2222222222222222	0.1111111111111111	0.75
450	0.24444444444444444	0.08888888888888889	0.75
450	0.24444444444444444	0.044444444444444446	0.75
450	0.2222222222222222	0.15555555555555556	0.75
450	0.17777777777777778	0.08888888888888889	0.75
450	0.24444444444444444	0.08888888888888889	0.75
450	0.2222222222222222	0.1111111111111111	0.75
450	0.2	0.08888888888888889	0.75
450	0.24444444444444444	0.1111111111111111	0.75
450	0.24444444444444444	0.044444444444444446	0.75
450	0.2	0.08888888888888889	0.75
450	0.2	0.08888888888888889	0.75
450	0.2222222222222222	0.022222222222222223	0.75
450	0.17777777777777778	0.06666666666666667	0.75
450	0.2	0.06666666666666667	0.75
450	0.2	0.1111111111111111	0.75
450	0.2222222222222222	0.08888888888888889	0.75
450	0.2	0.1111111111111111	0.75
450	0.2222222222222222	0.1111111111111111	0.75
450	0.24444444444444444	0.1111111111111111	0.75
450	0.2222222222222222	0.08888888888888889	0.75
450	0.24444444444444444	0.08888888888888889	0.75
450	0.2222222222222222	0.08888888888888889	0.75
450	0.2	0.08888888888888889	0.75
450	0.2	0.08888888888888889	0.75
450	0.17777777777777778	0.1111111111111111	0.75
450	0.2	0.1111111111111111	0.75
450	0.2	0.06666666666666667	0.75
450	0.24444444444444444	0.08888888888888889	0.75
450	0.2222222222222222	0.06666666666666667	0.75
450	0.2	0.1111111111111111	0.75
450	0.24444444444444444	0.1111111111111111	0.75
450	0.2222222222222222	0.15555555555555556	0.75
450	0.2	0.06666666666666667	0.75
450	0.2222222222222222	0.1111111111111111	0.75
450	0.24444444444444444	0.044444444444444446	0.75
450	0.2	0.08888888888888889	0.75
450	0.2	0.13333333333333333	0.75
450	0.24444444444444444	0.15555555555555556	0.75
450	0.24444444444444444	0.06666666666666667	0.75
450	0.24444444444444444	0.15555555555555556	0.75
450	0.2	0.1111111111111111	0.75
450	0.2222222222222222	0.1111111111111111	0.75
450	0.2222222222222222	0.08888888888888889	0.75
450	0.2	0.1111111111111111	0.75
450	0.2	0.13333333333333333	0.75
450	0.26666666666666666	0.044444444444444446	0.75
450	0.2	0.08888888888888889	0.75
450	0.2	0.044444444444444446	0.75
450	0.2	0.15555555555555556	0.75
450	0.2222222222222222	0.1111111111111111	0.75
450	0.2222222222222222	0.06666666666666667	0.75
450	0.2222222222222222	0.1111111111111111	0.75
450	0.17777777777777778	0.08888888888888889	0.75
450	0.2	0.08888888888888889	0.75
450	0.2222222222222222	0.13333333333333333	0.75
450	0.26666666666666666	0.08888888888888889	0.75
450	0.24444444444444444	0.044444444444444446	0.75
450	0.2222222222222222	0.06666666666666667	0.75
450	0.24444444444444444	0.08888888888888889	0.75
450	0.2222222222222222	0.08888888888888889	0.75
450	0.24444444444444444	0.13333333333333333	0.75
450	0.28888888888888886	0.06666666666666667	0.75
450	0.2222222222222222	0.08888888888888889	0.75
450	0.2	0.06666666666666667	0.75
450	0.2222222222222222	0.08888888888888889	0.75
450	0.2222222222222222	0.13333333333333333	0.75
450	0.2222222222222222	0.13333333333333333	0.75
450	0.2	0.06666666666666667	0.75
450	0.2222222222222222	0.1111111111111111	0.75
450	0.17777777777777778	0.13333333333333333	0.75
450	0.2222222222222222	0.13333333333333333	0.75
